Plant,Machine Type,Shift,Ambient Temperature (C),Humidity (%),Machine Age (Years),Maintenance Quality Index,Lubrication Interval (Days),Operator Training Hours (Monthly),Spare Parts Availability Index,Production Target Pressure Index,Fatigue Index,Procedure Compliance Index,Wear Index,Cooling Efficiency Index,Vibration RMS,Defect Rate Index,Failure Risk (0-1),Repair Duration (Hours),Unplanned Downtime Hours (Next 30d)
Plant B,Conveyor,Swing,20.887158743720036,55.96538757479421,8.297232856906327,1.0632804671809162,17.299651851840398,6.072988961076341,1.9538039845740631,-0.5659326815192699,1.226454473655966,0.49415499315604205,3.2594249894944913,0.998241405158965,0.2943837617098379,0.05978169137006373,0.5917041571410099,8.137949395593157,26.828778978666328
Plant A,,Swing,24.805908230675783,38.590127219532675,7.79529165974397,0.11079752604802592,15.509662118488471,3.901510982912193,1.209798713395228,0.3448381253884395,1.5799106332177033,-0.048651583331685955,2.796710843731666,1.2501487492936048,0.6991053800769469,-0.6665574500121001,0.6912593820088593,11.542067920529496,19.008632445839783
Plant A,Press,Swing,27.25754919830162,60.36299157250804,9.112517103247582,1.1760113035358766,15.232314237497036,5.571015840774228,0.043790467126317824,0.6076113180937401,-0.023236346273060204,0.477179415651903,2.241772583053034,0.8955857753512732,0.16594038795165034,0.8849255259163484,0.6480710584543864,14.264594133077413,27.75642102917659
Plant B,Press,Swing,18.12139995792821,67.71777995274503,9.424696516758507,-1.291603133880825,6.2920924589863505,8.839267676195428,0.751994322003794,0.21639533468074743,-0.011851911831316758,1.2497095253887078,3.876049393475857,1.4032758997684174,-0.128880773930174,,0.5464435708673683,11.5739562921789,20.64790479626226
Plant C,Press,Swing,28.57673898875799,59.88797756903924,8.904999008672474,-1.0043085707552755,21.795374093392596,0.1109674494680224,-0.38471491271920294,0.39357421384073693,0.6813766967057584,-0.2700216693252296,4.550755939893593,1.0380833296520182,1.405557383773303,1.3318600465731092,0.9572770706475018,15.92930818298078,37.460132430832715
Plant C,Press,Night,26.37171162613825,52.24974506586071,13.176626851596184,-0.5692102412204537,12.365886887847196,10.491938643886233,-2.5,,1.0639720335052196,0.22085288489933858,6.076919795299812,0.8659580858676891,0.5465039848842395,-0.4564016025945515,0.7819374613838344,22.423481776739216,35.61984153850457
Plant A,Press,Day,20.97276834647095,87.26848723503221,12.731990149286345,-0.07474971166100915,20.97852440573697,7.177172535069225,-0.570212726066982,-0.31525466848943334,-0.7654300536821933,1.3107519344730416,4.9154672601705665,0.8095796524039668,1.9666694318563462,0.026510734691071458,0.8875477571503287,16.711490457757915,36.620196672019304
Plant C,Conveyor,Day,24.706902861127983,43.905102572896766,14.429867565711266,0.04635596695330499,16.996528218093534,5.669347383427258,-0.47397995106108026,1.340696589514049,-0.3586552771682111,0.8837563108422686,6.225998270857124,,0.1852635854964394,-0.2628456513313456,0.8763492154032619,16.775066975808887,28.815581243801677
Plant A,,Day,23.303327574101303,64.28141560564904,8.968283401706326,-0.7400272658414223,13.073344910400296,8.806840518110018,0.028228246725600106,1.8513504208240121,0.06580590360695024,1.0890016314684663,1.8068797826553997,1.0001179393302058,0.4937627864016141,0.8835509959095729,0.7150439308694617,9.494899306815427,24.390493091457195
Plant C,CNC,Swing,27.900369751239325,57.919284468168286,6.7679316215365946,-0.9908724872828961,,7.091443241003438,0.48297294654165235,-0.05079140745088642,0.4299409717507274,-0.8374226919941276,2.93358456915809,0.9624871521559101,2.1222990056746536,-0.7364414018506327,0.9183450733137942,14.665064863956166,38.706356562390766
Plant A,CNC,,22.197699549265337,79.14775539608127,5.096713975431134,-0.6552901381615949,16.2695210639354,4.560268442122002,1.6509270567859955,-1.1752621912195251,0.1943140945830943,0.1582495419013867,2.0820210760884645,1.0606499499713427,-0.20376717480010953,-0.22712749719821868,0.7229099360442146,12.627778540217333,23.37146589261743
Plant A,Press,Swing,25.135452466894296,59.640997790976506,7.441685326045171,-1.7093067251324054,13.086625265427372,3.681430128063699,0.031779984887798665,-0.2349236480848855,1.2163637264409322,-1.0825863141329952,2.243811663440562,1.1438676905608218,0.7869145565844269,1.1541581576867075,,14.018663148985016,31.92344497818884
Plant C,Press,Day,20.895341909233437,62.21386293994075,11.143713398264877,-0.2881349319462584,12.435597052877716,10.498649946445507,-1.0035211660897645,0.08684547621263844,-0.590963371916666,1.5549587321681697,4.036828397108895,1.0544282565080663,1.0748305411127153,-0.5416787073891468,0.9344841248076501,18.970105067413503,33.8094452357892
Plant A,Press,Swing,19.310785806541336,61.068603778771106,11.605575265381733,-0.058406392761551684,18.127815027382887,1.562927623483331,,-2.2099838323809973,1.18499981635328,,3.008024858501458,1.2457438824198062,0.28287094846781213,0.23449661705080696,0.8791524745400325,13.533027203672567,25.467235116028718
Plant B,Press,Night,25.857663959549242,42.30012965370716,11.026544233904243,0.44103644969915334,11.853959761425507,5.409280140334707,0.6441057588635584,1.338474730973821,1.7081999690671714,-0.7877386596864623,2.668402233787999,1.3120639305276445,-0.20857708396017038,1.5562654692781082,0.5776559731910689,11.4648358148241,24.047391370445776
Plant B,CNC,Swing,19.516161664907152,44.57343455951356,6.006596953362545,0.16687171841462367,12.485739011658085,1.7687470758697525,-0.11221699052771744,-0.6382885756373899,-0.42485203290882445,0.8468518081068557,2.5354261304410817,1.5984962016231883,-0.3456120204512223,-0.6097114691898793,0.3948902689292241,13.516559923587593,17.237980463870958
Plant A,Press,Swing,28.002901457244114,51.69198548043184,7.022775277633953,1.7933981510781472,11.612203041425623,7.463362908342139,-0.8035194297340285,-0.826779801146267,0.04257079684939907,1.1510398661446448,4.169920027405597,0.9350851245525074,-1.173759088372533,-1.0142827918455923,0.4767457678353679,13.982787350542287,23.966216446630497
Plant B,Press,Day,26.96116266088562,66.48859380975044,14.869392132331596,0.8123733436012434,10.977425248471762,5.7088624829560315,0.5245734194442179,-0.339556389865946,-0.07270374403261887,0.8846934303314087,4.276743689874703,1.0932594299853249,-0.4637216572627032,-1.1244400780436994,0.7237123628752886,9.541342429076238,18.604448168178283
Plant C,Press,Swing,20.174427718280565,57.79716086429541,6.5040210466737545,,11.22213392361589,2.2514389342403494,-1.1427978941370596,-0.4727486339031537,-0.09613542801691932,0.5917982231819494,2.264703647379834,1.0341683014666287,-0.8576247976418142,0.11292554579463321,0.5605570228329785,14.045648156436416,29.162855814427363
Plant C,Press,Day,25.068902159365912,52.51918135972131,13.249573999874503,0.3647018004904597,21.089826880167468,3.393004886618538,-0.8785722484568578,0.05668023537366871,0.26486195797400247,-0.5150487975254964,3.355442157904408,1.071765238422993,-0.2841307915241865,0.989236126208573,0.6502528189086131,13.895935325475932,26.946719800998878
Plant A,Conveyor,,21.151500498329916,71.466397613384,9.213728144675773,0.5357251745204445,18.030305138913832,6.133224034417523,0.41609245153218055,0.7896559849489568,1.0685389250998312,-0.7203659648988598,3.6326637128238337,1.0646807625725323,1.4784399621396314,1.008792110984436,0.9204650676679448,18.39464719405471,39.95895608968818
Plant B,Press,Day,15.97843597099162,31.21084287025473,6.802203182688576,-0.2207396997130866,14.94131388522186,6.855227939975709,-0.7852118115327202,1.2755485730681044,-0.18403667419391548,-0.07990739594936791,2.095332628774383,1.692254762893543,0.33439719756747305,,0.8094758510592548,16.59310914404214,35.46355616739763
Plant A,Conveyor,Day,21.013874162764814,,4.446543319772499,0.09962157868567988,11.810009923617633,0.18848913295236702,-0.3525502058247694,0.7905358084106788,0.06001836676096922,-0.5508131385143032,1.5968023563217766,1.3024679504132617,-0.28540318530811215,0.6974912249678734,0.5855728421571598,,27.93381263761539
Plant A,CNC,Day,23.74841585363645,25.04080245924339,5.933241753972702,1.9215570746170842,11.794508898281327,3.883724064887088,0.015906006213724247,-0.9427773263403201,-0.06109549106044234,0.38761160167192005,2.8174798528685328,1.3138103199704585,-1.231703114178414,-0.7755359434789646,0.24046046723978445,9.110667488511796,15.557787033466516
Plant A,Press,Swing,26.607043624567666,69.49972605892077,10.25289484210444,-0.07005456946833895,12.53350875513107,6.481358820009445,-0.04191924502785127,-0.10903814105517574,0.6368690622813528,0.5743380424266011,3.8908847106482374,,0.020778326598408947,0.3588297317307908,0.7912874559672087,14.885694217432613,31.490028911151832
Plant C,Press,Night,25.747399652351696,53.83928626512345,6.271116017877604,-1.3318650576054856,21.155816274331357,9.629472307906827,-0.9676790570352942,0.10467098225371141,1.717549641772316,0.14450334570936063,2.1395161161631493,1.0477162686018469,0.7799556520230309,-0.14189404785562487,0.7271778533481588,15.712424780569574,31.51751415797413
Plant C,Press,Day,28.538373075141145,66.5955013443135,13.663231085140097,0.6968079580579023,15.163662017523926,8.517781894336554,0.3288810746640522,0.30720686889981996,-0.8185915275771933,0.1616212869175364,3.966253858509176,0.7752375981771903,-0.0518875871780651,0.22197082240913707,0.4061700369778079,8.748339896763897,13.434487552772001
Plant C,CNC,Day,19.09416914291713,53.688900003611494,7.376418594197668,0.8752086578241063,16.990155304919316,4.635121031037032,-0.9175552201805669,0.4892756674035241,-0.14001210404211767,0.3902950958663509,3.3877152476415677,1.272494588288691,-0.5099214544059414,0.22604674553058102,0.32918463776148743,10.768612896155002,14.84076633735258
Plant B,Press,Day,22.1165080604392,67.27820402232352,11.101339375230829,0.1545234308673437,14.799340110725492,8.997281554648682,1.6506462489242406,0.07779494165335919,0.1294008662575708,0.4151576730450015,2.831466061024716,0.8196467489687616,0.6353297160911007,0.6364839355171711,0.8893627282234254,10.734578538977583,27.745275693582386
Plant B,CNC,Night,33.22183350883162,53.47897220591119,,-1.8783454512050353,10.45745633302072,5.054799261793255,-0.40139590985967155,-0.08642826139182018,1.137154431409654,-1.4870762416230714,4.748957853782639,0.9125526518619487,-0.07081238829152503,-0.6768126925848983,0.4599546039377371,10.636405714386427,15.046555804014545
,Conveyor,Night,15.344599735245875,59.918937101174635,12.865702341895778,1.2866063929077398,14.410249703344576,0.0,0.6078942513111387,0.9107355037628064,0.7654798152974863,-0.04434954322955753,4.835319269858372,1.0646272089448994,0.2841720368559286,0.775513053221322,0.7756090538127655,11.194542348264804,29.566585687380947
Plant B,CNC,Day,21.740228470370027,58.16216188973522,6.68608895355733,0.22990672636600173,9.696669303196678,10.322627519843678,0.7331448508951408,-0.13279086095405415,0.4117087194549749,0.8765532754546819,1.2703377750798774,1.0134067157064994,-1.040746225566735,-0.7564848098629904,0.4584758646275912,8.961226954973924,16.81730517952966
Plant B,CNC,Swing,18.642530261186756,59.0524874786556,8.318246801836274,-0.310258460637008,18.78134043921839,7.37296516206219,-0.35487332104328206,0.9569400600707034,0.03278527474109447,,1.6338640004446296,1.2792459850359086,0.9938106388960555,0.4774027144700945,0.7969614527710247,11.562864881130439,33.049033330734
Plant A,Press,Swing,23.023007978729606,75.21684664249409,4.795816519428008,1.1880591356033177,11.005510042515217,6.564162053829382,-0.9670825301846969,0.8134477327645111,1.254276322633534,-0.4478380893894513,,0.8286271284543613,-0.844288507945913,-0.26493400732782146,0.7205502334277459,13.174421849697673,28.769427534357902
Plant A,CNC,Swing,21.827762562819416,35.50690584111196,8.309444655169504,-2.0246384584135004,11.712435679921136,6.024673979278361,0.7296605153429779,1.4527390652967551,-0.25910125539794615,0.649933615698702,2.910644994305767,1.015244526041535,1.1235540464457379,-0.22719629773249977,0.791633089072916,14.323669519418244,27.069736810200087
Plant C,CNC,Swing,27.010777190450415,54.179399729527326,11.420034689237788,0.1118612278830547,17.252713069793504,6.9081499719494595,-1.4225973678191446,0.21775076587587347,0.7385328930877912,0.2473466538080904,4.506010356964348,0.6431958025312869,0.35149460535734006,0.5228802268514767,,20.296537210031968,34.10822098327377
Plant B,Press,Swing,25.277603297047524,57.37584657013635,9.658415076040686,-0.5407933236109528,11.206731776634077,6.0219126364152125,-1.2697865063754097,1.4436905111236633,0.43290789440669497,-0.16256319539892877,2.763679363710938,0.9942530072881127,0.9657723827149642,1.3279099164754682,0.7113310455766911,19.390878088895697,38.49665075393267
Plant C,Press,Swing,,55.57944416836379,15.93800861882366,1.4921462334364501,13.123779389489277,5.132660298780012,0.6069822314068645,-0.30349623994354336,0.3081170301347018,-0.2551126844238816,6.338606707946549,0.9243534923325345,-0.7678776043063487,0.08421276656758851,0.3365842063533441,8.780145011564343,18.609764780769773
Plant A,CNC,Day,21.059189634104563,50.22537735335933,9.559129746112848,0.24288289959455395,3.44923549645301,4.040690743897657,-0.20078200448713673,0.3456186268469867,0.216336071740867,-0.38988462618711733,0.8985247665109304,0.9360310476433612,-1.4518690691207565,1.1831409615954953,,11.47708823799193,25.29272425351594
Plant B,Press,Day,23.999414754371568,48.583404587077474,7.378762789946031,-0.8646547115272375,12.709604930865948,6.230855991735848,-0.706891664691977,0.7650126079671569,-0.2472785370994253,1.328989907302431,2.9056018039615186,1.0803470003041504,-0.13799847778555635,-0.3188698115534834,0.42911525509294707,14.272737365222913,19.333283755536254
Plant A,Press,Day,27.69690442019507,73.36017586493095,10.367294244018513,1.138234719102886,16.37716654714935,3.3561776302571276,-0.498670542111211,-1.0106696231209895,0.5518386086498487,0.513614529582652,2.70171382834025,0.8402994197968459,-0.16746514462318263,-0.3262253093625924,0.3447259926044402,7.543056568526035,14.519478914003045
Plant A,Press,Day,36.16478142339963,,4.609815592012812,-2.4590321135731767,11.494394730388493,2.572584529466088,-0.7954949911072309,-0.39277216161253575,1.1549598389751792,-1.0590889995787034,,0.47105193303651505,1.0911991751149825,0.17600980097127372,0.7704615071504425,15.268226011706144,27.286239891385442
Plant A,CNC,Day,27.513978944777087,84.2553584067685,5.603057177928889,0.5079017093737574,16.23711848224066,6.809400689061376,2.181144339245849,-0.6678702302629019,-0.010567656155174812,0.03509914912465778,2.99853933042772,0.28051838440861204,-0.4276870278674239,,0.39984329841815197,5.396600812202021,15.466147849483896
Plant A,,Night,19.93750039725257,61.339299836498185,4.348972384142426,-1.2632915819417612,13.935368718325556,8.939987477047595,1.018391077866141,-0.0575949302874237,0.5710328417437222,-0.24712204762976375,2.4118801908101024,1.2612139170340326,-0.023221127502090044,0.31871681031878707,0.5057101441713971,7.964274931775162,21.766581098530672
Plant C,Conveyor,Night,24.530773723004017,51.52413321069178,8.048332667472872,-0.4624376426560503,18.35133849801897,,-0.8243144776931571,-0.5327049433735466,1.4220653127934368,-1.3429391519744482,3.0174255864564095,1.1475943170782736,,-0.6132159788580324,0.7945995108385332,19.699996036105492,31.453355560390268
Plant A,Press,Day,24.904880975169046,61.63214608557561,,-0.24067732794371172,11.060077834983142,4.133262438140182,-0.31264880443368576,0.10654515590305888,0.4201084809723936,1.0127906089071086,4.491566130802484,0.9612088356269939,-0.5726778022969491,-0.3238977620372212,0.5899123077648827,12.88202866988387,24.30106431370937
Plant B,CNC,Day,21.403045648282394,56.307194445252556,11.615328950808973,0.9101123986138872,13.033800268065658,0.9124336134209736,0.5968158982621374,-0.07793883489884079,-0.7041607048624635,0.1191928608903256,,1.1598186121259244,-0.37637455794086033,0.1237309709191139,0.7368129470589132,9.437253605551515,25.04532677236865
Plant B,Conveyor,Swing,26.35128902967272,71.10399120327267,7.702794535344523,2.203411345394438,8.121379130710253,2.0514746652046782,-0.9758051796532312,,0.69158698375171,0.10843053861475804,4.1618263556008435,1.1823349684735536,0.15930373801652764,-0.15886860331688232,0.8914444124968312,16.557295631471337,33.563873619593494
Plant B,CNC,Swing,12.643114557997567,40.98733216731422,4.992440639770509,-1.7795529463962139,13.631698381488954,2.1648964851283123,-0.5587242547328182,0.15080235612400547,0.3694545890440596,-0.23943434019570525,1.176828336168294,1.6291770759644173,0.6247436628669375,0.9008629317489161,0.619910643175438,11.799211046099416,23.95484196246512
